C:\Schneider\Soft\py\opc\venv\Scripts\python.exe C:/Schneider/Soft/py/opc/main.py
['Saturn.OPC.LanMon']
None
print(name, value, quality, time)
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2058 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2059 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2060 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2061 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2062 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2063 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2064 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2065 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2066 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2067 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2068 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2069 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2070 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2071 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2072 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2073 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2074 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2075 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2076 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2149 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2150 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2151 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2152 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2099 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2100 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2101 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2049 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2050 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2051 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2052 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2053 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2054 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2561 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2149 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2150 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2151 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2152 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2153 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2154 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2155 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2156 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2157 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2158 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2159 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2160 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2161 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2162 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2163 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2164 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2165 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2166 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2167 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2168 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2169 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2170 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2171 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2172 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2173 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2174 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2175 1 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2176 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2177 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2178 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2179 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2180 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2181 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2182 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2183 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2184 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2185 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2186 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2187 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2188 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2189 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2190 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2191 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2192 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2193 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2194 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2195 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2196 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2197 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2198 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2199 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2200 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2201 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1C2202 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44602 100 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44603 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44604 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44605 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44606 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44601 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44600 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44599 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_kotel_eceh_mdbs_A/dev/ttyS0_A1R44598 4636 Good 2022-06-17 10:26:41.861000+00:00
Ввод №1 Котельная 1 Good 2022-06-17 10:26:41.861000+00:00
Ввод №2 Котельная 0 Good 2022-06-17 10:26:41.861000+00:00
Ввод №1 Насосная 0 Good 2022-06-17 10:26:41.861000+00:00
Ввод №2 Насосная 0 Good 2022-06-17 10:26:41.861000+00:00
Ввод №1 Котельная1 1 Good 2022-06-17 10:26:41.861000+00:00
Ввод №2 Котельная1 1 Good 2022-06-17 10:26:41.861000+00:00
Ввод №1 Насосная1 1 Good 2022-06-17 10:26:41.861000+00:00
Ввод №2 Насосная1 1 Good 2022-06-17 10:26:41.861000+00:00

Process finished with exit code 0
